id,proveedor_id,sku_id,precio_negociado,fecha_inicio,fecha_fin,estado
872,40,489,127773.62,2024-01-01,2025-12-31,ACTIVO
873,40,261,8300.93,2024-01-01,2025-12-31,ACTIVO
874,40,225,242519.03,2024-01-01,2025-12-31,ACTIVO
875,40,260,87051.42,2024-01-01,2025-12-31,ACTIVO
876,40,51,223765.97,2024-01-01,2025-12-31,ACTIVO
877,40,321,204638.36,2024-01-01,2025-12-31,ACTIVO
878,40,263,128193.17,2024-01-01,2025-12-31,ACTIVO
879,40,30,83533.34,2024-01-01,2025-12-31,ACTIVO
880,40,215,445464.55,2024-01-01,2025-12-31,ACTIVO
881,40,67,257193.11,2024-01-01,2025-12-31,ACTIVO
882,40,422,429921.35,2024-01-01,2025-12-31,ACTIVO
883,40,228,144391.98,2024-01-01,2025-12-31,ACTIVO
884,40,131,140166.12,2024-01-01,2025-12-31,ACTIVO
885,40,390,362567.43,2024-01-01,2025-12-31,ACTIVO
886,40,458,307844.52,2024-01-01,2025-12-31,ACTIVO
887,40,382,112672.73,2024-01-01,2025-12-31,ACTIVO
888,40,112,333385.94,2024-01-01,2025-12-31,ACTIVO
889,40,288,258040.58,2024-01-01,2025-12-31,ACTIVO
890,40,31,216074.81,2024-01-01,2025-12-31,ACTIVO
891,40,128,46720.02,2024-01-01,2025-12-31,ACTIVO
892,40,189,186230.04,2024-01-01,2025-12-31,ACTIVO
893,40,68,161001.07,2024-01-01,2025-12-31,ACTIVO
894,40,13,63738.62,2024-01-01,2025-12-31,ACTIVO
895,40,384,326721.11,2024-01-01,2025-12-31,ACTIVO
896,40,286,232088.74,2024-01-01,2025-12-31,ACTIVO
897,40,445,274387.94,2024-01-01,2025-12-31,ACTIVO
898,40,104,131742.64,2024-01-01,2025-12-31,ACTIVO
899,40,272,7333.68,2024-01-01,2025-12-31,ACTIVO
900,40,187,68919.58,2024-01-01,2025-12-31,ACTIVO
901,40,45,382922.88,2024-01-01,2025-12-31,ACTIVO
902,40,77,63627.28,2024-01-01,2025-12-31,ACTIVO
903,40,294,81765.14,2024-01-01,2025-12-31,ACTIVO
904,41,315,67875.91,2024-01-01,2025-12-31,ACTIVO
905,41,494,9172.16,2024-01-01,2025-12-31,ACTIVO
906,41,410,67932.42,2024-01-01,2025-12-31,ACTIVO
907,41,9,185334.74,2024-01-01,2025-12-31,ACTIVO
908,41,98,131118.21,2024-01-01,2025-12-31,ACTIVO
909,41,8,108520.64,2024-01-01,2025-12-31,ACTIVO
910,41,200,219438.49,2024-01-01,2025-12-31,ACTIVO
911,41,499,72574.12,2024-01-01,2025-12-31,ACTIVO
912,41,210,443970.16,2024-01-01,2025-12-31,ACTIVO
913,41,497,226773.05,2024-01-01,2025-12-31,ACTIVO
914,41,454,43394.66,2024-01-01,2025-12-31,ACTIVO
915,41,470,343704.97,2024-01-01,2025-12-31,ACTIVO
916,41,284,201979.28,2024-01-01,2025-12-31,ACTIVO
917,41,29,443597.43,2024-01-01,2025-12-31,ACTIVO
918,41,394,256738.66,2024-01-01,2025-12-31,ACTIVO
919,41,154,240649.26,2024-01-01,2025-12-31,ACTIVO
920,41,269,177342.37,2024-01-01,2025-12-31,ACTIVO
921,41,226,401471.73,2024-01-01,2025-12-31,ACTIVO
922,41,221,92468.61,2024-01-01,2025-12-31,ACTIVO
923,41,296,212465.57,2024-01-01,2025-12-31,ACTIVO
924,41,80,65503.54,2024-01-01,2025-12-31,ACTIVO
925,41,440,414664.71,2024-01-01,2025-12-31,ACTIVO
926,41,207,283086.0,2024-01-01,2025-12-31,ACTIVO
927,41,161,261191.42,2024-01-01,2025-12-31,ACTIVO
928,41,383,361471.04,2024-01-01,2025-12-31,ACTIVO
929,41,271,384251.79,2024-01-01,2025-12-31,ACTIVO
930,41,346,349063.53,2024-01-01,2025-12-31,ACTIVO
931,41,445,277559.75,2024-01-01,2025-12-31,ACTIVO
932,41,398,231030.29,2024-01-01,2025-12-31,ACTIVO
933,41,262,375295.47,2024-01-01,2025-12-31,ACTIVO
934,41,164,305967.67,2024-01-01,2025-12-31,ACTIVO
935,41,96,112525.1,2024-01-01,2025-12-31,ACTIVO
936,41,228,2426.0,2024-01-01,2025-12-31,ACTIVO
937,41,10,106847.32,2024-01-01,2025-12-31,ACTIVO
938,41,45,156815.51,2024-01-01,2025-12-31,ACTIVO
939,41,267,319803.94,2024-01-01,2025-12-31,ACTIVO
940,41,241,192420.34,2024-01-01,2025-12-31,ACTIVO
941,41,355,61335.74,2024-01-01,2025-12-31,ACTIVO
942,41,291,161116.92,2024-01-01,2025-12-31,ACTIVO
943,41,97,52005.72,2024-01-01,2025-12-31,ACTIVO
944,41,101,371061.03,2024-01-01,2025-12-31,ACTIVO
945,42,434,257862.79,2024-01-01,2025-12-31,ACTIVO
946,42,104,384125.09,2024-01-01,2025-12-31,ACTIVO
947,42,216,368562.03,2024-01-01,2025-12-31,ACTIVO
948,42,128,330659.46,2024-01-01,2025-12-31,ACTIVO
949,42,361,20554.43,2024-01-01,2025-12-31,ACTIVO
950,42,76,345376.16,2024-01-01,2025-12-31,ACTIVO
951,43,171,431625.18,2024-01-01,2025-12-31,ACTIVO
952,43,498,41273.08,2024-01-01,2025-12-31,ACTIVO
953,43,430,42202.92,2024-01-01,2025-12-31,ACTIVO
954,43,29,48468.39,2024-01-01,2025-12-31,ACTIVO
955,43,301,238746.43,2024-01-01,2025-12-31,ACTIVO
956,43,452,90138.22,2024-01-01,2025-12-31,ACTIVO
957,43,315,441474.65,2024-01-01,2025-12-31,ACTIVO
958,43,269,420215.68,2024-01-01,2025-12-31,ACTIVO
959,43,456,17495.58,2024-01-01,2025-12-31,ACTIVO
960,43,445,445079.45,2024-01-01,2025-12-31,ACTIVO
961,43,249,6520.19,2024-01-01,2025-12-31,ACTIVO
962,43,86,272933.6,2024-01-01,2025-12-31,ACTIVO
963,43,472,181852.8,2024-01-01,2025-12-31,ACTIVO
964,43,479,111092.94,2024-01-01,2025-12-31,ACTIVO
965,44,330,358407.39,2024-01-01,2025-12-31,ACTIVO
966,44,270,53448.84,2024-01-01,2025-12-31,ACTIVO
967,44,109,400248.25,2024-01-01,2025-12-31,ACTIVO
968,44,262,215679.6,2024-01-01,2025-12-31,ACTIVO
969,44,382,333702.49,2024-01-01,2025-12-31,ACTIVO
970,45,415,306491.31,2024-01-01,2025-12-31,ACTIVO
971,45,330,372318.04,2024-01-01,2025-12-31,ACTIVO
972,45,3,68227.77,2024-01-01,2025-12-31,ACTIVO
973,45,146,77923.85,2024-01-01,2025-12-31,ACTIVO
974,45,276,161016.94,2024-01-01,2025-12-31,ACTIVO
975,45,441,262504.67,2024-01-01,2025-12-31,ACTIVO
976,45,261,352513.51,2024-01-01,2025-12-31,ACTIVO
977,45,315,162542.75,2024-01-01,2025-12-31,ACTIVO
978,45,84,242182.17,2024-01-01,2025-12-31,ACTIVO
979,45,320,22591.53,2024-01-01,2025-12-31,ACTIVO
980,46,228,364623.58,2024-01-01,2025-12-31,ACTIVO
981,46,176,424095.33,2024-01-01,2025-12-31,ACTIVO
982,46,46,290339.62,2024-01-01,2025-12-31,ACTIVO
983,46,165,158248.05,2024-01-01,2025-12-31,ACTIVO
984,46,316,206858.67,2024-01-01,2025-12-31,ACTIVO
985,46,295,191649.41,2024-01-01,2025-12-31,ACTIVO
986,46,268,272873.74,2024-01-01,2025-12-31,ACTIVO
987,46,400,413566.83,2024-01-01,2025-12-31,ACTIVO
988,46,16,226774.07,2024-01-01,2025-12-31,ACTIVO
989,46,431,398754.24,2024-01-01,2025-12-31,ACTIVO
990,46,156,365440.44,2024-01-01,2025-12-31,ACTIVO
991,46,447,222340.63,2024-01-01,2025-12-31,ACTIVO
992,46,390,429615.58,2024-01-01,2025-12-31,ACTIVO
993,46,213,408689.26,2024-01-01,2025-12-31,ACTIVO
994,46,444,363762.87,2024-01-01,2025-12-31,ACTIVO
995,46,461,25597.07,2024-01-01,2025-12-31,ACTIVO
996,46,356,391288.94,2024-01-01,2025-12-31,ACTIVO
997,46,161,146166.72,2024-01-01,2025-12-31,ACTIVO
998,46,450,160059.44,2024-01-01,2025-12-31,ACTIVO
999,46,71,178371.65,2024-01-01,2025-12-31,ACTIVO
1000,46,422,39239.12,2024-01-01,2025-12-31,ACTIVO
1001,47,428,75053.19,2024-01-01,2025-12-31,ACTIVO
1002,47,391,324132.82,2024-01-01,2025-12-31,ACTIVO
1003,47,309,370139.53,2024-01-01,2025-12-31,ACTIVO
1004,47,354,416346.01,2024-01-01,2025-12-31,ACTIVO
1005,47,115,157864.25,2024-01-01,2025-12-31,ACTIVO
1006,47,318,282872.79,2024-01-01,2025-12-31,ACTIVO
1007,47,316,139889.78,2024-01-01,2025-12-31,ACTIVO
1008,47,12,266116.06,2024-01-01,2025-12-31,ACTIVO
1009,47,47,393543.47,2024-01-01,2025-12-31,ACTIVO
1010,47,457,143656.99,2024-01-01,2025-12-31,ACTIVO
1011,47,87,62967.93,2024-01-01,2025-12-31,ACTIVO
1012,47,17,420119.24,2024-01-01,2025-12-31,ACTIVO
1013,47,381,363531.34,2024-01-01,2025-12-31,ACTIVO
1014,47,4,396295.18,2024-01-01,2025-12-31,ACTIVO
1015,47,392,86901.41,2024-01-01,2025-12-31,ACTIVO
1016,47,198,221307.15,2024-01-01,2025-12-31,ACTIVO
1017,47,210,112751.88,2024-01-01,2025-12-31,ACTIVO
1018,48,398,381474.04,2024-01-01,2025-12-31,ACTIVO
1019,48,176,371375.66,2024-01-01,2025-12-31,ACTIVO
1020,48,233,148878.17,2024-01-01,2025-12-31,ACTIVO
1021,48,487,281149.66,2024-01-01,2025-12-31,ACTIVO
1022,48,157,305795.76,2024-01-01,2025-12-31,ACTIVO
1023,48,380,190763.45,2024-01-01,2025-12-31,ACTIVO
1024,48,185,417181.07,2024-01-01,2025-12-31,ACTIVO
1025,48,433,99181.7,2024-01-01,2025-12-31,ACTIVO
1026,48,162,63168.2,2024-01-01,2025-12-31,ACTIVO
1027,48,426,388055.44,2024-01-01,2025-12-31,ACTIVO
1028,48,225,328627.57,2024-01-01,2025-12-31,ACTIVO
1029,48,263,141850.09,2024-01-01,2025-12-31,ACTIVO
1030,48,32,210404.7,2024-01-01,2025-12-31,ACTIVO
1031,48,164,264702.76,2024-01-01,2025-12-31,ACTIVO
1032,48,97,180851.86,2024-01-01,2025-12-31,ACTIVO
1033,48,306,179794.18,2024-01-01,2025-12-31,ACTIVO
1034,48,109,151298.57,2024-01-01,2025-12-31,ACTIVO
1035,48,158,39724.25,2024-01-01,2025-12-31,ACTIVO
1036,48,295,155137.07,2024-01-01,2025-12-31,ACTIVO
1037,48,294,181209.0,2024-01-01,2025-12-31,ACTIVO
1038,48,117,74498.07,2024-01-01,2025-12-31,ACTIVO
1039,48,21,300357.32,2024-01-01,2025-12-31,ACTIVO
1040,48,366,425874.2,2024-01-01,2025-12-31,ACTIVO
1041,48,222,60091.0,2024-01-01,2025-12-31,ACTIVO
1042,48,241,203082.58,2024-01-01,2025-12-31,ACTIVO
1043,48,278,340014.04,2024-01-01,2025-12-31,ACTIVO
1044,48,257,9900.01,2024-01-01,2025-12-31,ACTIVO
1045,48,210,115525.32,2024-01-01,2025-12-31,ACTIVO
1046,48,178,244402.33,2024-01-01,2025-12-31,ACTIVO
1047,48,443,56504.18,2024-01-01,2025-12-31,ACTIVO
1048,48,500,346914.56,2024-01-01,2025-12-31,ACTIVO
1049,48,89,238216.1,2024-01-01,2025-12-31,ACTIVO
1050,48,395,163915.91,2024-01-01,2025-12-31,ACTIVO
1051,48,403,82316.65,2024-01-01,2025-12-31,ACTIVO
1052,48,360,170703.66,2024-01-01,2025-12-31,ACTIVO
1053,48,245,184693.44,2024-01-01,2025-12-31,ACTIVO
1054,48,113,188544.22,2024-01-01,2025-12-31,ACTIVO
1055,48,88,292275.02,2024-01-01,2025-12-31,ACTIVO
1056,48,168,230893.28,2024-01-01,2025-12-31,ACTIVO
1057,48,339,424759.72,2024-01-01,2025-12-31,ACTIVO
1058,48,248,151443.61,2024-01-01,2025-12-31,ACTIVO
1059,48,399,135597.49,2024-01-01,2025-12-31,ACTIVO
1060,48,477,303461.28,2024-01-01,2025-12-31,ACTIVO
1061,48,462,29446.26,2024-01-01,2025-12-31,ACTIVO
1062,48,72,26051.85,2024-01-01,2025-12-31,ACTIVO
1063,48,277,186715.03,2024-01-01,2025-12-31,ACTIVO
1064,48,84,13506.13,2024-01-01,2025-12-31,ACTIVO
1065,48,468,177183.8,2024-01-01,2025-12-31,ACTIVO
1066,48,353,81980.1,2024-01-01,2025-12-31,ACTIVO
1067,48,120,187317.74,2024-01-01,2025-12-31,ACTIVO
1068,49,270,420755.9,2024-01-01,2025-12-31,ACTIVO
1069,49,257,294262.29,2024-01-01,2025-12-31,ACTIVO
1070,49,214,366316.15,2024-01-01,2025-12-31,ACTIVO
1071,49,63,74917.33,2024-01-01,2025-12-31,ACTIVO
1072,49,140,427219.65,2024-01-01,2025-12-31,ACTIVO
1073,49,462,7422.26,2024-01-01,2025-12-31,ACTIVO
1074,49,371,170101.51,2024-01-01,2025-12-31,ACTIVO
1075,49,449,207483.95,2024-01-01,2025-12-31,ACTIVO
1076,49,498,3684.11,2024-01-01,2025-12-31,ACTIVO
1077,49,269,49888.26,2024-01-01,2025-12-31,ACTIVO
1078,49,143,313525.37,2024-01-01,2025-12-31,ACTIVO
1079,49,21,83894.88,2024-01-01,2025-12-31,ACTIVO
1080,49,367,45986.74,2024-01-01,2025-12-31,ACTIVO
1081,49,341,345003.83,2024-01-01,2025-12-31,ACTIVO
1082,49,201,297128.96,2024-01-01,2025-12-31,ACTIVO
1083,49,190,69751.83,2024-01-01,2025-12-31,ACTIVO
1084,49,490,339380.08,2024-01-01,2025-12-31,ACTIVO
1085,49,260,76093.48,2024-01-01,2025-12-31,ACTIVO
1086,49,318,295011.97,2024-01-01,2025-12-31,ACTIVO
1087,49,71,234819.92,2024-01-01,2025-12-31,ACTIVO
1088,49,167,173525.75,2024-01-01,2025-12-31,ACTIVO
1089,49,235,94952.94,2024-01-01,2025-12-31,ACTIVO
1090,49,486,358645.39,2024-01-01,2025-12-31,ACTIVO
1091,49,247,67635.46,2024-01-01,2025-12-31,ACTIVO
1092,49,302,349969.06,2024-01-01,2025-12-31,ACTIVO
1093,50,165,337889.14,2024-01-01,2025-12-31,ACTIVO
1094,50,51,90310.53,2024-01-01,2025-12-31,ACTIVO
1095,50,12,166765.75,2024-01-01,2025-12-31,ACTIVO
1096,50,236,65435.75,2024-01-01,2025-12-31,ACTIVO
1097,50,261,22874.96,2024-01-01,2025-12-31,ACTIVO
1098,50,481,374934.04,2024-01-01,2025-12-31,ACTIVO
1099,50,115,116622.65,2024-01-01,2025-12-31,ACTIVO
1100,50,107,33270.88,2024-01-01,2025-12-31,ACTIVO
1101,50,490,156174.76,2024-01-01,2025-12-31,ACTIVO
1102,50,259,221154.44,2024-01-01,2025-12-31,ACTIVO
1103,50,263,130867.35,2024-01-01,2025-12-31,ACTIVO
1104,50,489,7210.5,2024-01-01,2025-12-31,ACTIVO
1105,51,394,449110.49,2024-01-01,2025-12-31,ACTIVO
1106,51,233,243576.36,2024-01-01,2025-12-31,ACTIVO
1107,51,287,36463.45,2024-01-01,2025-12-31,ACTIVO
1108,51,485,371658.59,2024-01-01,2025-12-31,ACTIVO
1109,51,80,141074.64,2024-01-01,2025-12-31,ACTIVO
1110,51,28,350631.99,2024-01-01,2025-12-31,ACTIVO
1111,51,50,267022.85,2024-01-01,2025-12-31,ACTIVO
1112,51,380,39665.09,2024-01-01,2025-12-31,ACTIVO
1113,51,281,372653.78,2024-01-01,2025-12-31,ACTIVO
1114,51,235,129155.14,2024-01-01,2025-12-31,ACTIVO
1115,51,438,332984.44,2024-01-01,2025-12-31,ACTIVO
1116,51,119,386874.69,2024-01-01,2025-12-31,ACTIVO
1117,51,492,403563.05,2024-01-01,2025-12-31,ACTIVO
1118,51,463,319114.28,2024-01-01,2025-12-31,ACTIVO
1119,52,18,155688.3,2024-01-01,2025-12-31,ACTIVO
1120,52,31,354067.76,2024-01-01,2025-12-31,ACTIVO
1121,52,473,72167.7,2024-01-01,2025-12-31,ACTIVO
1122,52,324,20811.29,2024-01-01,2025-12-31,ACTIVO
1123,52,257,374200.9,2024-01-01,2025-12-31,ACTIVO
1124,52,301,218345.7,2024-01-01,2025-12-31,ACTIVO
1125,52,94,272757.12,2024-01-01,2025-12-31,ACTIVO
1126,52,290,309907.72,2024-01-01,2025-12-31,ACTIVO
1127,52,116,102024.06,2024-01-01,2025-12-31,ACTIVO
1128,52,407,70094.45,2024-01-01,2025-12-31,ACTIVO
1129,52,99,130955.91,2024-01-01,2025-12-31,ACTIVO
1130,52,158,27861.0,2024-01-01,2025-12-31,ACTIVO
1131,52,490,218562.82,2024-01-01,2025-12-31,ACTIVO
1132,52,145,241524.17,2024-01-01,2025-12-31,ACTIVO
1133,52,30,143406.44,2024-01-01,2025-12-31,ACTIVO
1134,52,315,97639.35,2024-01-01,2025-12-31,ACTIVO
1135,52,250,5793.37,2024-01-01,2025-12-31,ACTIVO
1136,52,179,199204.65,2024-01-01,2025-12-31,ACTIVO
1137,52,500,102902.22,2024-01-01,2025-12-31,ACTIVO
1138,52,35,311289.09,2024-01-01,2025-12-31,ACTIVO
1139,52,323,245257.61,2024-01-01,2025-12-31,ACTIVO
1140,52,162,208558.75,2024-01-01,2025-12-31,ACTIVO
1141,52,439,213549.05,2024-01-01,2025-12-31,ACTIVO
1142,52,190,69916.08,2024-01-01,2025-12-31,ACTIVO
1143,52,358,446039.95,2024-01-01,2025-12-31,ACTIVO
1144,52,311,336120.58,2024-01-01,2025-12-31,ACTIVO
1145,52,33,305869.15,2024-01-01,2025-12-31,ACTIVO
1146,52,334,429560.78,2024-01-01,2025-12-31,ACTIVO
1147,52,209,112946.8,2024-01-01,2025-12-31,ACTIVO
1148,52,87,86433.32,2024-01-01,2025-12-31,ACTIVO
1149,52,478,369777.0,2024-01-01,2025-12-31,ACTIVO
1150,52,79,431781.34,2024-01-01,2025-12-31,ACTIVO
1151,52,63,75895.65,2024-01-01,2025-12-31,ACTIVO
1152,52,17,55914.32,2024-01-01,2025-12-31,ACTIVO
1153,52,186,325590.53,2024-01-01,2025-12-31,ACTIVO
1154,52,38,364706.99,2024-01-01,2025-12-31,ACTIVO
1155,52,475,142200.89,2024-01-01,2025-12-31,ACTIVO
1156,53,327,98795.58,2024-01-01,2025-12-31,ACTIVO
1157,53,374,274686.18,2024-01-01,2025-12-31,ACTIVO
1158,53,213,370240.96,2024-01-01,2025-12-31,ACTIVO
1159,53,186,26783.24,2024-01-01,2025-12-31,ACTIVO
1160,53,252,186702.98,2024-01-01,2025-12-31,ACTIVO
1161,53,295,190163.15,2024-01-01,2025-12-31,ACTIVO
1162,53,303,402899.3,2024-01-01,2025-12-31,ACTIVO
1163,53,270,222736.98,2024-01-01,2025-12-31,ACTIVO
1164,53,221,373528.67,2024-01-01,2025-12-31,ACTIVO
1165,53,25,423517.92,2024-01-01,2025-12-31,ACTIVO
1166,53,315,157620.23,2024-01-01,2025-12-31,ACTIVO
1167,53,294,365611.24,2024-01-01,2025-12-31,ACTIVO
1168,53,370,437729.19,2024-01-01,2025-12-31,ACTIVO
1169,54,28,17752.21,2024-01-01,2025-12-31,ACTIVO
1170,54,6,396667.83,2024-01-01,2025-12-31,ACTIVO
1171,54,245,411896.55,2024-01-01,2025-12-31,ACTIVO
1172,54,108,200115.86,2024-01-01,2025-12-31,ACTIVO
1173,54,36,110749.11,2024-01-01,2025-12-31,ACTIVO
1174,54,496,359810.33,2024-01-01,2025-12-31,ACTIVO
1175,54,365,256766.52,2024-01-01,2025-12-31,ACTIVO
1176,54,144,360836.99,2024-01-01,2025-12-31,ACTIVO
1177,54,35,107000.33,2024-01-01,2025-12-31,ACTIVO
1178,54,284,34670.13,2024-01-01,2025-12-31,ACTIVO
1179,54,187,379113.25,2024-01-01,2025-12-31,ACTIVO
1180,54,381,226533.23,2024-01-01,2025-12-31,ACTIVO
1181,54,370,179084.97,2024-01-01,2025-12-31,ACTIVO
1182,54,204,5304.38,2024-01-01,2025-12-31,ACTIVO
1183,54,349,270576.85,2024-01-01,2025-12-31,ACTIVO
1184,54,243,387477.93,2024-01-01,2025-12-31,ACTIVO
1185,54,159,392864.31,2024-01-01,2025-12-31,ACTIVO
1186,54,443,414987.71,2024-01-01,2025-12-31,ACTIVO
1187,55,303,331927.66,2024-01-01,2025-12-31,ACTIVO
1188,55,201,226786.56,2024-01-01,2025-12-31,ACTIVO
1189,55,301,400109.24,2024-01-01,2025-12-31,ACTIVO
1190,55,179,209999.4,2024-01-01,2025-12-31,ACTIVO
1191,55,346,26585.53,2024-01-01,2025-12-31,ACTIVO
1192,55,186,126577.02,2024-01-01,2025-12-31,ACTIVO
1193,55,119,50213.53,2024-01-01,2025-12-31,ACTIVO
1194,55,165,52182.64,2024-01-01,2025-12-31,ACTIVO
1195,55,463,42529.14,2024-01-01,2025-12-31,ACTIVO
1196,55,305,231445.76,2024-01-01,2025-12-31,ACTIVO
1197,55,494,258106.61,2024-01-01,2025-12-31,ACTIVO
1198,55,425,214306.67,2024-01-01,2025-12-31,ACTIVO
1199,55,162,129482.57,2024-01-01,2025-12-31,ACTIVO
1200,56,342,358292.91,2024-01-01,2025-12-31,ACTIVO
1201,56,49,51108.11,2024-01-01,2025-12-31,ACTIVO
1202,56,440,6014.61,2024-01-01,2025-12-31,ACTIVO
1203,56,136,300736.67,2024-01-01,2025-12-31,ACTIVO
1204,56,230,20583.07,2024-01-01,2025-12-31,ACTIVO
1205,56,452,216851.15,2024-01-01,2025-12-31,ACTIVO
1206,56,390,306236.91,2024-01-01,2025-12-31,ACTIVO
1207,56,108,184520.12,2024-01-01,2025-12-31,ACTIVO
1208,56,319,385278.74,2024-01-01,2025-12-31,ACTIVO
1209,56,26,148484.0,2024-01-01,2025-12-31,ACTIVO
1210,56,67,440064.11,2024-01-01,2025-12-31,ACTIVO
1211,56,157,201233.67,2024-01-01,2025-12-31,ACTIVO
1212,56,42,81681.96,2024-01-01,2025-12-31,ACTIVO
1213,56,151,162052.48,2024-01-01,2025-12-31,ACTIVO
1214,56,376,378888.79,2024-01-01,2025-12-31,ACTIVO
1215,56,154,400214.15,2024-01-01,2025-12-31,ACTIVO
1216,56,273,307876.29,2024-01-01,2025-12-31,ACTIVO
1217,56,459,435311.73,2024-01-01,2025-12-31,ACTIVO
1218,56,372,308059.54,2024-01-01,2025-12-31,ACTIVO
1219,56,217,352803.26,2024-01-01,2025-12-31,ACTIVO
1220,56,405,140.35,2024-01-01,2025-12-31,ACTIVO
1221,56,4,94907.36,2024-01-01,2025-12-31,ACTIVO
1222,56,388,393727.12,2024-01-01,2025-12-31,ACTIVO
1223,57,86,13844.33,2024-01-01,2025-12-31,ACTIVO
1224,57,404,332809.2,2024-01-01,2025-12-31,ACTIVO
1225,57,145,411258.99,2024-01-01,2025-12-31,ACTIVO
1226,57,251,357429.24,2024-01-01,2025-12-31,ACTIVO
1227,57,351,354959.32,2024-01-01,2025-12-31,ACTIVO
1228,57,74,195656.16,2024-01-01,2025-12-31,ACTIVO
1229,57,77,97861.83,2024-01-01,2025-12-31,ACTIVO
1230,57,341,175192.41,2024-01-01,2025-12-31,ACTIVO
1231,57,499,62063.08,2024-01-01,2025-12-31,ACTIVO
1232,57,279,116653.33,2024-01-01,2025-12-31,ACTIVO
1233,57,66,8227.58,2024-01-01,2025-12-31,ACTIVO
1234,57,412,61605.98,2024-01-01,2025-12-31,ACTIVO
1235,57,202,352339.31,2024-01-01,2025-12-31,ACTIVO
1236,57,314,184280.68,2024-01-01,2025-12-31,ACTIVO
1237,57,359,165632.56,2024-01-01,2025-12-31,ACTIVO
1238,57,361,3866.88,2024-01-01,2025-12-31,ACTIVO
1239,57,93,175772.28,2024-01-01,2025-12-31,ACTIVO
1240,57,288,247619.81,2024-01-01,2025-12-31,ACTIVO
1241,57,244,370394.72,2024-01-01,2025-12-31,ACTIVO
1242,57,478,17725.17,2024-01-01,2025-12-31,ACTIVO
1243,57,179,44713.12,2024-01-01,2025-12-31,ACTIVO
1244,57,55,24460.4,2024-01-01,2025-12-31,ACTIVO
1245,57,466,441075.08,2024-01-01,2025-12-31,ACTIVO
1246,58,4,240752.24,2024-01-01,2025-12-31,ACTIVO
1247,58,23,96409.83,2024-01-01,2025-12-31,ACTIVO
1248,58,118,244912.63,2024-01-01,2025-12-31,ACTIVO
1249,58,443,361658.59,2024-01-01,2025-12-31,ACTIVO
1250,58,462,303004.88,2024-01-01,2025-12-31,ACTIVO
1251,58,326,1205.76,2024-01-01,2025-12-31,ACTIVO
1252,58,252,237131.27,2024-01-01,2025-12-31,ACTIVO
1253,58,251,182889.1,2024-01-01,2025-12-31,ACTIVO
1254,58,378,352532.85,2024-01-01,2025-12-31,ACTIVO
1255,58,269,301780.18,2024-01-01,2025-12-31,ACTIVO
1256,58,138,141939.8,2024-01-01,2025-12-31,ACTIVO
1257,58,347,60189.6,2024-01-01,2025-12-31,ACTIVO
1258,58,67,170901.29,2024-01-01,2025-12-31,ACTIVO
1259,58,422,315501.47,2024-01-01,2025-12-31,ACTIVO
1260,58,355,14803.26,2024-01-01,2025-12-31,ACTIVO
1261,58,174,55138.83,2024-01-01,2025-12-31,ACTIVO
1262,58,437,192121.28,2024-01-01,2025-12-31,ACTIVO
1263,58,150,388485.81,2024-01-01,2025-12-31,ACTIVO
1264,58,314,137608.45,2024-01-01,2025-12-31,ACTIVO
1265,58,417,124751.81,2024-01-01,2025-12-31,ACTIVO
1266,58,315,332537.83,2024-01-01,2025-12-31,ACTIVO
1267,58,134,436233.58,2024-01-01,2025-12-31,ACTIVO
1268,58,466,49641.84,2024-01-01,2025-12-31,ACTIVO
1269,59,359,438921.06,2024-01-01,2025-12-31,ACTIVO
1270,59,431,35240.7,2024-01-01,2025-12-31,ACTIVO
1271,59,272,140539.99,2024-01-01,2025-12-31,ACTIVO
1272,59,34,236741.25,2024-01-01,2025-12-31,ACTIVO
1273,59,25,272204.19,2024-01-01,2025-12-31,ACTIVO
1274,59,374,362811.63,2024-01-01,2025-12-31,ACTIVO
1275,59,149,169075.33,2024-01-01,2025-12-31,ACTIVO
1276,59,311,198807.92,2024-01-01,2025-12-31,ACTIVO
1277,59,301,335313.46,2024-01-01,2025-12-31,ACTIVO
1278,59,117,73149.85,2024-01-01,2025-12-31,ACTIVO
1279,59,289,119626.75,2024-01-01,2025-12-31,ACTIVO
1280,59,81,255893.34,2024-01-01,2025-12-31,ACTIVO
1281,59,218,87424.68,2024-01-01,2025-12-31,ACTIVO
1282,59,234,281225.61,2024-01-01,2025-12-31,ACTIVO
1283,60,344,172521.29,2024-01-01,2025-12-31,ACTIVO
1284,60,306,170181.39,2024-01-01,2025-12-31,ACTIVO
1285,60,335,206533.31,2024-01-01,2025-12-31,ACTIVO
1286,60,354,208900.56,2024-01-01,2025-12-31,ACTIVO
1287,60,466,404118.21,2024-01-01,2025-12-31,ACTIVO
1288,60,410,280517.66,2024-01-01,2025-12-31,ACTIVO
1289,60,158,354122.88,2024-01-01,2025-12-31,ACTIVO
1290,60,401,355100.87,2024-01-01,2025-12-31,ACTIVO
1291,60,150,382384.58,2024-01-01,2025-12-31,ACTIVO
1292,60,321,380516.87,2024-01-01,2025-12-31,ACTIVO
1293,60,109,323251.98,2024-01-01,2025-12-31,ACTIVO
1294,60,477,44313.13,2024-01-01,2025-12-31,ACTIVO
1295,60,143,94848.79,2024-01-01,2025-12-31,ACTIVO
1296,60,499,173060.19,2024-01-01,2025-12-31,ACTIVO
1297,60,492,286401.34,2024-01-01,2025-12-31,ACTIVO
