id,orden_id,tipo_evento,fecha_evento,payload
404,34,ORDEN_CREADA,2025-02-17 15:46:38,"{""evento_id"": ""404"", ""tipo"": ""ORDEN_CREADA""}"
405,988,VALIDACION_FISCAL,2025-07-02 10:49:01,"{""evento_id"": ""405"", ""tipo"": ""VALIDACION_FISCAL""}"
406,575,VALIDACION_FISCAL,2025-06-26 21:21:22,"{""evento_id"": ""406"", ""tipo"": ""VALIDACION_FISCAL""}"
407,857,VALIDACION_FISCAL,2025-11-25 08:27:25,"{""evento_id"": ""407"", ""tipo"": ""VALIDACION_FISCAL""}"
408,854,SLOT_RESERVADO,2025-05-09 16:57:59,"{""evento_id"": ""408"", ""tipo"": ""SLOT_RESERVADO""}"
409,881,VALIDACION_FISCAL,2025-02-26 08:01:11,"{""evento_id"": ""409"", ""tipo"": ""VALIDACION_FISCAL""}"
410,770,ORDEN_CANCELADA,2025-06-30 00:27:29,"{""evento_id"": ""410"", ""tipo"": ""ORDEN_CANCELADA""}"
411,679,VALIDACION_FISCAL,2025-09-21 13:11:51,"{""evento_id"": ""411"", ""tipo"": ""VALIDACION_FISCAL""}"
412,603,ORDEN_CREADA,2025-03-19 17:40:04,"{""evento_id"": ""412"", ""tipo"": ""ORDEN_CREADA""}"
413,826,SLOT_RESERVADO,2025-06-29 01:03:42,"{""evento_id"": ""413"", ""tipo"": ""SLOT_RESERVADO""}"
414,269,ORDEN_ENTREGADA,2025-01-19 04:13:07,"{""evento_id"": ""414"", ""tipo"": ""ORDEN_ENTREGADA""}"
415,645,VALIDACION_FISCAL,2025-02-02 07:00:43,"{""evento_id"": ""415"", ""tipo"": ""VALIDACION_FISCAL""}"
416,211,VALIDACION_FISCAL,2025-10-18 23:58:56,"{""evento_id"": ""416"", ""tipo"": ""VALIDACION_FISCAL""}"
417,548,ORDEN_ENTREGADA,2025-05-29 12:22:48,"{""evento_id"": ""417"", ""tipo"": ""ORDEN_ENTREGADA""}"
418,51,ORDEN_CONFIRMADA,2025-09-09 21:07:38,"{""evento_id"": ""418"", ""tipo"": ""ORDEN_CONFIRMADA""}"
419,699,ORDEN_ENTREGADA,2025-10-05 08:14:55,"{""evento_id"": ""419"", ""tipo"": ""ORDEN_ENTREGADA""}"
420,371,SLOT_RESERVADO,2025-05-19 10:54:49,"{""evento_id"": ""420"", ""tipo"": ""SLOT_RESERVADO""}"
421,214,VALIDACION_FISCAL,2025-06-02 01:41:41,"{""evento_id"": ""421"", ""tipo"": ""VALIDACION_FISCAL""}"
422,986,ORDEN_CONFIRMADA,2025-06-09 15:52:50,"{""evento_id"": ""422"", ""tipo"": ""ORDEN_CONFIRMADA""}"
423,633,VALIDACION_FISCAL,2025-06-09 23:28:36,"{""evento_id"": ""423"", ""tipo"": ""VALIDACION_FISCAL""}"
424,734,ORDEN_CREADA,2025-08-09 18:59:59,"{""evento_id"": ""424"", ""tipo"": ""ORDEN_CREADA""}"
425,4,ORDEN_CREADA,2025-10-02 12:47:05,"{""evento_id"": ""425"", ""tipo"": ""ORDEN_CREADA""}"
426,411,VALIDACION_FISCAL,2025-06-25 10:25:18,"{""evento_id"": ""426"", ""tipo"": ""VALIDACION_FISCAL""}"
427,354,ORDEN_CREADA,2025-12-30 01:24:21,"{""evento_id"": ""427"", ""tipo"": ""ORDEN_CREADA""}"
428,116,ORDEN_CANCELADA,2025-01-22 09:52:00,"{""evento_id"": ""428"", ""tipo"": ""ORDEN_CANCELADA""}"
429,429,ORDEN_ENTREGADA,2025-02-05 17:53:51,"{""evento_id"": ""429"", ""tipo"": ""ORDEN_ENTREGADA""}"
430,312,ORDEN_CANCELADA,2025-04-12 09:51:12,"{""evento_id"": ""430"", ""tipo"": ""ORDEN_CANCELADA""}"
431,973,SLOT_RESERVADO,2025-11-15 15:15:19,"{""evento_id"": ""431"", ""tipo"": ""SLOT_RESERVADO""}"
432,583,VALIDACION_FISCAL,2025-05-01 09:17:28,"{""evento_id"": ""432"", ""tipo"": ""VALIDACION_FISCAL""}"
433,714,ORDEN_CANCELADA,2025-04-05 07:49:27,"{""evento_id"": ""433"", ""tipo"": ""ORDEN_CANCELADA""}"
434,724,ORDEN_CREADA,2025-10-10 02:05:48,"{""evento_id"": ""434"", ""tipo"": ""ORDEN_CREADA""}"
435,123,ORDEN_CANCELADA,2025-06-27 20:40:51,"{""evento_id"": ""435"", ""tipo"": ""ORDEN_CANCELADA""}"
436,15,SLOT_RESERVADO,2025-03-18 21:07:10,"{""evento_id"": ""436"", ""tipo"": ""SLOT_RESERVADO""}"
437,389,ORDEN_CANCELADA,2025-05-03 10:06:29,"{""evento_id"": ""437"", ""tipo"": ""ORDEN_CANCELADA""}"
438,615,ORDEN_CANCELADA,2025-10-05 11:54:41,"{""evento_id"": ""438"", ""tipo"": ""ORDEN_CANCELADA""}"
439,379,ORDEN_ENTREGADA,2025-07-25 09:32:47,"{""evento_id"": ""439"", ""tipo"": ""ORDEN_ENTREGADA""}"
440,293,ORDEN_CONFIRMADA,2025-01-24 06:31:15,"{""evento_id"": ""440"", ""tipo"": ""ORDEN_CONFIRMADA""}"
441,363,SLOT_RESERVADO,2025-07-11 14:40:12,"{""evento_id"": ""441"", ""tipo"": ""SLOT_RESERVADO""}"
442,886,ORDEN_CREADA,2025-07-27 12:43:56,"{""evento_id"": ""442"", ""tipo"": ""ORDEN_CREADA""}"
443,938,ORDEN_CANCELADA,2025-12-21 19:06:20,"{""evento_id"": ""443"", ""tipo"": ""ORDEN_CANCELADA""}"
444,635,ORDEN_ENTREGADA,2025-01-17 12:53:01,"{""evento_id"": ""444"", ""tipo"": ""ORDEN_ENTREGADA""}"
445,409,ORDEN_CONFIRMADA,2025-12-16 00:18:28,"{""evento_id"": ""445"", ""tipo"": ""ORDEN_CONFIRMADA""}"
446,42,SLOT_RESERVADO,2025-12-10 22:37:40,"{""evento_id"": ""446"", ""tipo"": ""SLOT_RESERVADO""}"
447,53,SLOT_RESERVADO,2025-12-09 17:24:31,"{""evento_id"": ""447"", ""tipo"": ""SLOT_RESERVADO""}"
448,259,ORDEN_CONFIRMADA,2025-01-05 23:43:28,"{""evento_id"": ""448"", ""tipo"": ""ORDEN_CONFIRMADA""}"
449,987,ORDEN_CONFIRMADA,2025-05-13 16:51:47,"{""evento_id"": ""449"", ""tipo"": ""ORDEN_CONFIRMADA""}"
450,332,SLOT_RESERVADO,2025-12-01 02:22:17,"{""evento_id"": ""450"", ""tipo"": ""SLOT_RESERVADO""}"
451,940,ORDEN_ENTREGADA,2025-07-04 16:57:50,"{""evento_id"": ""451"", ""tipo"": ""ORDEN_ENTREGADA""}"
452,225,SLOT_RESERVADO,2025-02-18 23:19:09,"{""evento_id"": ""452"", ""tipo"": ""SLOT_RESERVADO""}"
453,35,SLOT_RESERVADO,2025-08-15 17:38:03,"{""evento_id"": ""453"", ""tipo"": ""SLOT_RESERVADO""}"
454,588,VALIDACION_FISCAL,2025-12-08 08:24:49,"{""evento_id"": ""454"", ""tipo"": ""VALIDACION_FISCAL""}"
455,247,ORDEN_CANCELADA,2025-08-31 22:48:28,"{""evento_id"": ""455"", ""tipo"": ""ORDEN_CANCELADA""}"
456,387,SLOT_RESERVADO,2025-01-11 15:17:28,"{""evento_id"": ""456"", ""tipo"": ""SLOT_RESERVADO""}"
457,969,VALIDACION_FISCAL,2025-05-28 11:07:08,"{""evento_id"": ""457"", ""tipo"": ""VALIDACION_FISCAL""}"
458,405,SLOT_RESERVADO,2025-08-24 18:59:11,"{""evento_id"": ""458"", ""tipo"": ""SLOT_RESERVADO""}"
459,841,SLOT_RESERVADO,2025-08-25 04:02:31,"{""evento_id"": ""459"", ""tipo"": ""SLOT_RESERVADO""}"
460,238,ORDEN_CREADA,2025-02-12 22:54:45,"{""evento_id"": ""460"", ""tipo"": ""ORDEN_CREADA""}"
461,357,ORDEN_ENTREGADA,2025-02-07 10:51:14,"{""evento_id"": ""461"", ""tipo"": ""ORDEN_ENTREGADA""}"
462,483,ORDEN_ENTREGADA,2025-12-16 12:24:20,"{""evento_id"": ""462"", ""tipo"": ""ORDEN_ENTREGADA""}"
463,44,ORDEN_ENTREGADA,2025-04-27 02:52:44,"{""evento_id"": ""463"", ""tipo"": ""ORDEN_ENTREGADA""}"
464,158,ORDEN_CREADA,2025-11-03 07:52:40,"{""evento_id"": ""464"", ""tipo"": ""ORDEN_CREADA""}"
465,70,ORDEN_CONFIRMADA,2025-09-17 04:06:19,"{""evento_id"": ""465"", ""tipo"": ""ORDEN_CONFIRMADA""}"
466,219,VALIDACION_FISCAL,2025-01-22 15:10:24,"{""evento_id"": ""466"", ""tipo"": ""VALIDACION_FISCAL""}"
467,30,ORDEN_ENTREGADA,2025-08-24 21:24:55,"{""evento_id"": ""467"", ""tipo"": ""ORDEN_ENTREGADA""}"
468,78,ORDEN_CREADA,2025-08-06 05:47:17,"{""evento_id"": ""468"", ""tipo"": ""ORDEN_CREADA""}"
469,375,ORDEN_ENTREGADA,2025-06-01 07:45:56,"{""evento_id"": ""469"", ""tipo"": ""ORDEN_ENTREGADA""}"
470,235,VALIDACION_FISCAL,2025-07-08 12:22:36,"{""evento_id"": ""470"", ""tipo"": ""VALIDACION_FISCAL""}"
471,315,ORDEN_CANCELADA,2025-02-15 17:04:56,"{""evento_id"": ""471"", ""tipo"": ""ORDEN_CANCELADA""}"
472,154,ORDEN_CANCELADA,2025-02-25 17:21:14,"{""evento_id"": ""472"", ""tipo"": ""ORDEN_CANCELADA""}"
473,392,VALIDACION_FISCAL,2025-01-09 20:05:42,"{""evento_id"": ""473"", ""tipo"": ""VALIDACION_FISCAL""}"
474,85,ORDEN_CONFIRMADA,2025-01-05 00:55:29,"{""evento_id"": ""474"", ""tipo"": ""ORDEN_CONFIRMADA""}"
475,440,ORDEN_CREADA,2025-07-21 06:37:44,"{""evento_id"": ""475"", ""tipo"": ""ORDEN_CREADA""}"
476,48,ORDEN_CREADA,2025-07-12 09:26:12,"{""evento_id"": ""476"", ""tipo"": ""ORDEN_CREADA""}"
477,160,ORDEN_CANCELADA,2025-12-05 04:52:25,"{""evento_id"": ""477"", ""tipo"": ""ORDEN_CANCELADA""}"
478,232,ORDEN_CONFIRMADA,2025-01-05 08:46:19,"{""evento_id"": ""478"", ""tipo"": ""ORDEN_CONFIRMADA""}"
479,621,ORDEN_CANCELADA,2025-10-19 22:19:17,"{""evento_id"": ""479"", ""tipo"": ""ORDEN_CANCELADA""}"
480,154,SLOT_RESERVADO,2025-04-16 23:06:32,"{""evento_id"": ""480"", ""tipo"": ""SLOT_RESERVADO""}"
481,637,ORDEN_ENTREGADA,2025-01-03 04:27:18,"{""evento_id"": ""481"", ""tipo"": ""ORDEN_ENTREGADA""}"
482,599,ORDEN_CANCELADA,2025-12-28 17:09:45,"{""evento_id"": ""482"", ""tipo"": ""ORDEN_CANCELADA""}"
483,232,ORDEN_CONFIRMADA,2025-04-22 07:23:30,"{""evento_id"": ""483"", ""tipo"": ""ORDEN_CONFIRMADA""}"
484,742,ORDEN_CONFIRMADA,2025-08-16 08:20:37,"{""evento_id"": ""484"", ""tipo"": ""ORDEN_CONFIRMADA""}"
485,949,ORDEN_CREADA,2025-06-28 00:14:38,"{""evento_id"": ""485"", ""tipo"": ""ORDEN_CREADA""}"
486,464,ORDEN_CANCELADA,2025-11-09 15:35:36,"{""evento_id"": ""486"", ""tipo"": ""ORDEN_CANCELADA""}"
487,177,ORDEN_CANCELADA,2025-12-05 16:00:41,"{""evento_id"": ""487"", ""tipo"": ""ORDEN_CANCELADA""}"
488,116,ORDEN_CONFIRMADA,2025-10-07 19:10:21,"{""evento_id"": ""488"", ""tipo"": ""ORDEN_CONFIRMADA""}"
489,161,ORDEN_CREADA,2025-06-14 14:54:02,"{""evento_id"": ""489"", ""tipo"": ""ORDEN_CREADA""}"
490,826,ORDEN_ENTREGADA,2025-11-06 18:16:32,"{""evento_id"": ""490"", ""tipo"": ""ORDEN_ENTREGADA""}"
491,276,ORDEN_ENTREGADA,2025-09-12 22:37:31,"{""evento_id"": ""491"", ""tipo"": ""ORDEN_ENTREGADA""}"
492,215,SLOT_RESERVADO,2025-01-27 14:56:39,"{""evento_id"": ""492"", ""tipo"": ""SLOT_RESERVADO""}"
493,73,VALIDACION_FISCAL,2025-03-26 05:31:32,"{""evento_id"": ""493"", ""tipo"": ""VALIDACION_FISCAL""}"
494,990,ORDEN_CREADA,2025-02-23 11:21:43,"{""evento_id"": ""494"", ""tipo"": ""ORDEN_CREADA""}"
495,656,ORDEN_CREADA,2025-10-20 04:20:49,"{""evento_id"": ""495"", ""tipo"": ""ORDEN_CREADA""}"
496,502,VALIDACION_FISCAL,2025-12-03 22:06:13,"{""evento_id"": ""496"", ""tipo"": ""VALIDACION_FISCAL""}"
497,467,ORDEN_CREADA,2025-03-10 08:13:51,"{""evento_id"": ""497"", ""tipo"": ""ORDEN_CREADA""}"
498,623,VALIDACION_FISCAL,2025-11-22 20:35:00,"{""evento_id"": ""498"", ""tipo"": ""VALIDACION_FISCAL""}"
499,661,ORDEN_CONFIRMADA,2025-11-30 07:10:01,"{""evento_id"": ""499"", ""tipo"": ""ORDEN_CONFIRMADA""}"
500,504,ORDEN_CONFIRMADA,2025-05-02 08:08:14,"{""evento_id"": ""500"", ""tipo"": ""ORDEN_CONFIRMADA""}"
501,336,ORDEN_ENTREGADA,2025-01-15 05:09:02,"{""evento_id"": ""501"", ""tipo"": ""ORDEN_ENTREGADA""}"
502,210,ORDEN_CONFIRMADA,2025-03-17 20:52:08,"{""evento_id"": ""502"", ""tipo"": ""ORDEN_CONFIRMADA""}"
503,699,SLOT_RESERVADO,2025-09-03 12:10:48,"{""evento_id"": ""503"", ""tipo"": ""SLOT_RESERVADO""}"
504,518,ORDEN_ENTREGADA,2025-04-15 09:40:19,"{""evento_id"": ""504"", ""tipo"": ""ORDEN_ENTREGADA""}"
505,965,ORDEN_CANCELADA,2025-08-06 14:24:17,"{""evento_id"": ""505"", ""tipo"": ""ORDEN_CANCELADA""}"
506,525,VALIDACION_FISCAL,2025-11-14 03:31:11,"{""evento_id"": ""506"", ""tipo"": ""VALIDACION_FISCAL""}"
507,309,ORDEN_CONFIRMADA,2025-05-23 02:57:23,"{""evento_id"": ""507"", ""tipo"": ""ORDEN_CONFIRMADA""}"
508,722,ORDEN_CREADA,2025-10-05 21:02:59,"{""evento_id"": ""508"", ""tipo"": ""ORDEN_CREADA""}"
509,205,ORDEN_CANCELADA,2025-10-21 22:13:00,"{""evento_id"": ""509"", ""tipo"": ""ORDEN_CANCELADA""}"
510,483,VALIDACION_FISCAL,2025-07-10 11:41:34,"{""evento_id"": ""510"", ""tipo"": ""VALIDACION_FISCAL""}"
511,376,VALIDACION_FISCAL,2025-10-02 21:37:32,"{""evento_id"": ""511"", ""tipo"": ""VALIDACION_FISCAL""}"
512,184,VALIDACION_FISCAL,2025-10-10 14:02:02,"{""evento_id"": ""512"", ""tipo"": ""VALIDACION_FISCAL""}"
513,151,SLOT_RESERVADO,2025-12-08 12:06:33,"{""evento_id"": ""513"", ""tipo"": ""SLOT_RESERVADO""}"
514,97,ORDEN_CONFIRMADA,2025-05-26 10:02:39,"{""evento_id"": ""514"", ""tipo"": ""ORDEN_CONFIRMADA""}"
515,470,ORDEN_CANCELADA,2025-12-19 22:51:21,"{""evento_id"": ""515"", ""tipo"": ""ORDEN_CANCELADA""}"
516,684,ORDEN_CREADA,2025-08-06 15:11:25,"{""evento_id"": ""516"", ""tipo"": ""ORDEN_CREADA""}"
517,556,SLOT_RESERVADO,2025-07-03 03:04:25,"{""evento_id"": ""517"", ""tipo"": ""SLOT_RESERVADO""}"
518,528,ORDEN_ENTREGADA,2025-02-02 08:04:59,"{""evento_id"": ""518"", ""tipo"": ""ORDEN_ENTREGADA""}"
519,699,ORDEN_ENTREGADA,2025-01-11 21:51:48,"{""evento_id"": ""519"", ""tipo"": ""ORDEN_ENTREGADA""}"
520,931,ORDEN_CREADA,2025-04-15 09:07:45,"{""evento_id"": ""520"", ""tipo"": ""ORDEN_CREADA""}"
521,999,ORDEN_CONFIRMADA,2025-11-18 22:23:09,"{""evento_id"": ""521"", ""tipo"": ""ORDEN_CONFIRMADA""}"
522,94,ORDEN_CANCELADA,2025-01-08 23:11:00,"{""evento_id"": ""522"", ""tipo"": ""ORDEN_CANCELADA""}"
523,380,ORDEN_CONFIRMADA,2025-03-10 01:39:45,"{""evento_id"": ""523"", ""tipo"": ""ORDEN_CONFIRMADA""}"
524,508,ORDEN_CREADA,2025-09-23 04:24:30,"{""evento_id"": ""524"", ""tipo"": ""ORDEN_CREADA""}"
525,711,ORDEN_ENTREGADA,2025-01-16 08:56:07,"{""evento_id"": ""525"", ""tipo"": ""ORDEN_ENTREGADA""}"
526,298,ORDEN_CREADA,2025-06-18 19:52:22,"{""evento_id"": ""526"", ""tipo"": ""ORDEN_CREADA""}"
527,997,SLOT_RESERVADO,2025-09-10 23:30:29,"{""evento_id"": ""527"", ""tipo"": ""SLOT_RESERVADO""}"
528,401,VALIDACION_FISCAL,2025-10-20 10:48:07,"{""evento_id"": ""528"", ""tipo"": ""VALIDACION_FISCAL""}"
529,255,ORDEN_CANCELADA,2025-07-28 21:59:35,"{""evento_id"": ""529"", ""tipo"": ""ORDEN_CANCELADA""}"
530,3,ORDEN_CONFIRMADA,2025-06-29 11:42:21,"{""evento_id"": ""530"", ""tipo"": ""ORDEN_CONFIRMADA""}"
531,247,ORDEN_CANCELADA,2025-12-26 05:59:17,"{""evento_id"": ""531"", ""tipo"": ""ORDEN_CANCELADA""}"
532,549,SLOT_RESERVADO,2025-10-27 02:46:43,"{""evento_id"": ""532"", ""tipo"": ""SLOT_RESERVADO""}"
533,725,ORDEN_CREADA,2025-07-07 12:06:15,"{""evento_id"": ""533"", ""tipo"": ""ORDEN_CREADA""}"
534,349,ORDEN_CANCELADA,2025-07-27 00:53:16,"{""evento_id"": ""534"", ""tipo"": ""ORDEN_CANCELADA""}"
535,891,ORDEN_CANCELADA,2025-04-18 04:43:27,"{""evento_id"": ""535"", ""tipo"": ""ORDEN_CANCELADA""}"
536,448,VALIDACION_FISCAL,2025-09-18 20:30:29,"{""evento_id"": ""536"", ""tipo"": ""VALIDACION_FISCAL""}"
537,962,SLOT_RESERVADO,2025-11-24 14:32:32,"{""evento_id"": ""537"", ""tipo"": ""SLOT_RESERVADO""}"
538,602,ORDEN_CREADA,2025-02-01 18:45:42,"{""evento_id"": ""538"", ""tipo"": ""ORDEN_CREADA""}"
539,785,ORDEN_CANCELADA,2025-03-06 20:06:10,"{""evento_id"": ""539"", ""tipo"": ""ORDEN_CANCELADA""}"
540,331,ORDEN_CREADA,2025-01-24 11:18:00,"{""evento_id"": ""540"", ""tipo"": ""ORDEN_CREADA""}"
541,138,ORDEN_CONFIRMADA,2025-03-03 15:05:04,"{""evento_id"": ""541"", ""tipo"": ""ORDEN_CONFIRMADA""}"
542,63,ORDEN_CANCELADA,2025-02-21 23:02:36,"{""evento_id"": ""542"", ""tipo"": ""ORDEN_CANCELADA""}"
543,205,ORDEN_CONFIRMADA,2025-03-10 15:42:23,"{""evento_id"": ""543"", ""tipo"": ""ORDEN_CONFIRMADA""}"
544,118,ORDEN_CANCELADA,2025-02-21 07:40:18,"{""evento_id"": ""544"", ""tipo"": ""ORDEN_CANCELADA""}"
545,468,VALIDACION_FISCAL,2025-07-13 05:34:06,"{""evento_id"": ""545"", ""tipo"": ""VALIDACION_FISCAL""}"
546,414,SLOT_RESERVADO,2025-04-24 19:22:21,"{""evento_id"": ""546"", ""tipo"": ""SLOT_RESERVADO""}"
547,650,ORDEN_CREADA,2025-05-21 11:15:49,"{""evento_id"": ""547"", ""tipo"": ""ORDEN_CREADA""}"
548,325,VALIDACION_FISCAL,2025-10-24 16:30:47,"{""evento_id"": ""548"", ""tipo"": ""VALIDACION_FISCAL""}"
549,646,ORDEN_ENTREGADA,2025-04-14 23:10:51,"{""evento_id"": ""549"", ""tipo"": ""ORDEN_ENTREGADA""}"
550,452,ORDEN_ENTREGADA,2025-09-02 05:30:51,"{""evento_id"": ""550"", ""tipo"": ""ORDEN_ENTREGADA""}"
551,170,ORDEN_CANCELADA,2025-11-26 21:17:01,"{""evento_id"": ""551"", ""tipo"": ""ORDEN_CANCELADA""}"
552,979,ORDEN_ENTREGADA,2025-01-29 02:38:45,"{""evento_id"": ""552"", ""tipo"": ""ORDEN_ENTREGADA""}"
553,349,ORDEN_CREADA,2025-12-26 23:14:31,"{""evento_id"": ""553"", ""tipo"": ""ORDEN_CREADA""}"
554,208,ORDEN_CREADA,2025-04-17 10:37:01,"{""evento_id"": ""554"", ""tipo"": ""ORDEN_CREADA""}"
555,591,ORDEN_CONFIRMADA,2025-09-01 05:01:45,"{""evento_id"": ""555"", ""tipo"": ""ORDEN_CONFIRMADA""}"
556,781,SLOT_RESERVADO,2025-10-25 19:21:24,"{""evento_id"": ""556"", ""tipo"": ""SLOT_RESERVADO""}"
557,771,ORDEN_CREADA,2025-06-05 14:37:25,"{""evento_id"": ""557"", ""tipo"": ""ORDEN_CREADA""}"
558,875,ORDEN_CONFIRMADA,2025-01-14 20:18:40,"{""evento_id"": ""558"", ""tipo"": ""ORDEN_CONFIRMADA""}"
559,990,ORDEN_ENTREGADA,2025-03-24 13:25:18,"{""evento_id"": ""559"", ""tipo"": ""ORDEN_ENTREGADA""}"
560,570,VALIDACION_FISCAL,2025-07-22 06:41:27,"{""evento_id"": ""560"", ""tipo"": ""VALIDACION_FISCAL""}"
561,243,ORDEN_CONFIRMADA,2025-01-20 06:16:27,"{""evento_id"": ""561"", ""tipo"": ""ORDEN_CONFIRMADA""}"
562,178,ORDEN_ENTREGADA,2025-02-16 13:34:53,"{""evento_id"": ""562"", ""tipo"": ""ORDEN_ENTREGADA""}"
563,195,ORDEN_CONFIRMADA,2025-03-29 20:58:39,"{""evento_id"": ""563"", ""tipo"": ""ORDEN_CONFIRMADA""}"
564,520,ORDEN_CONFIRMADA,2025-11-19 18:42:19,"{""evento_id"": ""564"", ""tipo"": ""ORDEN_CONFIRMADA""}"
565,570,SLOT_RESERVADO,2025-03-11 17:09:31,"{""evento_id"": ""565"", ""tipo"": ""SLOT_RESERVADO""}"
566,115,VALIDACION_FISCAL,2025-11-30 08:59:05,"{""evento_id"": ""566"", ""tipo"": ""VALIDACION_FISCAL""}"
567,876,VALIDACION_FISCAL,2025-07-26 10:54:16,"{""evento_id"": ""567"", ""tipo"": ""VALIDACION_FISCAL""}"
568,469,ORDEN_CONFIRMADA,2025-01-18 10:56:58,"{""evento_id"": ""568"", ""tipo"": ""ORDEN_CONFIRMADA""}"
569,901,ORDEN_CONFIRMADA,2025-06-09 19:53:30,"{""evento_id"": ""569"", ""tipo"": ""ORDEN_CONFIRMADA""}"
570,291,VALIDACION_FISCAL,2025-02-17 12:51:26,"{""evento_id"": ""570"", ""tipo"": ""VALIDACION_FISCAL""}"
571,226,ORDEN_ENTREGADA,2025-07-22 16:42:58,"{""evento_id"": ""571"", ""tipo"": ""ORDEN_ENTREGADA""}"
572,313,VALIDACION_FISCAL,2025-09-20 17:41:41,"{""evento_id"": ""572"", ""tipo"": ""VALIDACION_FISCAL""}"
573,179,ORDEN_ENTREGADA,2025-06-11 14:51:17,"{""evento_id"": ""573"", ""tipo"": ""ORDEN_ENTREGADA""}"
574,963,ORDEN_CREADA,2025-11-10 17:52:42,"{""evento_id"": ""574"", ""tipo"": ""ORDEN_CREADA""}"
575,982,VALIDACION_FISCAL,2025-03-28 18:52:47,"{""evento_id"": ""575"", ""tipo"": ""VALIDACION_FISCAL""}"
576,481,VALIDACION_FISCAL,2025-09-20 20:24:40,"{""evento_id"": ""576"", ""tipo"": ""VALIDACION_FISCAL""}"
577,981,VALIDACION_FISCAL,2025-10-15 04:56:03,"{""evento_id"": ""577"", ""tipo"": ""VALIDACION_FISCAL""}"
578,73,ORDEN_CONFIRMADA,2025-09-24 23:11:58,"{""evento_id"": ""578"", ""tipo"": ""ORDEN_CONFIRMADA""}"
579,238,ORDEN_ENTREGADA,2025-03-30 05:27:32,"{""evento_id"": ""579"", ""tipo"": ""ORDEN_ENTREGADA""}"
580,586,SLOT_RESERVADO,2025-07-04 13:24:50,"{""evento_id"": ""580"", ""tipo"": ""SLOT_RESERVADO""}"
581,981,ORDEN_CONFIRMADA,2025-01-05 07:55:47,"{""evento_id"": ""581"", ""tipo"": ""ORDEN_CONFIRMADA""}"
582,706,ORDEN_CREADA,2025-07-01 05:09:11,"{""evento_id"": ""582"", ""tipo"": ""ORDEN_CREADA""}"
583,753,ORDEN_CONFIRMADA,2025-04-19 21:39:08,"{""evento_id"": ""583"", ""tipo"": ""ORDEN_CONFIRMADA""}"
584,777,ORDEN_CREADA,2025-02-08 17:40:10,"{""evento_id"": ""584"", ""tipo"": ""ORDEN_CREADA""}"
585,230,SLOT_RESERVADO,2025-03-10 21:31:21,"{""evento_id"": ""585"", ""tipo"": ""SLOT_RESERVADO""}"
586,164,SLOT_RESERVADO,2025-09-18 23:44:11,"{""evento_id"": ""586"", ""tipo"": ""SLOT_RESERVADO""}"
587,161,ORDEN_CREADA,2025-06-20 14:14:58,"{""evento_id"": ""587"", ""tipo"": ""ORDEN_CREADA""}"
588,517,ORDEN_CREADA,2025-03-20 09:28:14,"{""evento_id"": ""588"", ""tipo"": ""ORDEN_CREADA""}"
589,128,ORDEN_CANCELADA,2025-03-06 04:16:37,"{""evento_id"": ""589"", ""tipo"": ""ORDEN_CANCELADA""}"
590,927,SLOT_RESERVADO,2025-04-01 20:35:17,"{""evento_id"": ""590"", ""tipo"": ""SLOT_RESERVADO""}"
591,608,SLOT_RESERVADO,2025-06-12 12:35:05,"{""evento_id"": ""591"", ""tipo"": ""SLOT_RESERVADO""}"
592,857,VALIDACION_FISCAL,2025-04-28 21:19:25,"{""evento_id"": ""592"", ""tipo"": ""VALIDACION_FISCAL""}"
593,642,ORDEN_CREADA,2025-03-23 04:51:22,"{""evento_id"": ""593"", ""tipo"": ""ORDEN_CREADA""}"
594,614,ORDEN_CANCELADA,2025-07-21 07:35:40,"{""evento_id"": ""594"", ""tipo"": ""ORDEN_CANCELADA""}"
595,742,VALIDACION_FISCAL,2025-10-03 01:58:00,"{""evento_id"": ""595"", ""tipo"": ""VALIDACION_FISCAL""}"
596,770,ORDEN_ENTREGADA,2025-10-08 23:13:08,"{""evento_id"": ""596"", ""tipo"": ""ORDEN_ENTREGADA""}"
597,167,VALIDACION_FISCAL,2025-12-20 11:41:57,"{""evento_id"": ""597"", ""tipo"": ""VALIDACION_FISCAL""}"
598,706,ORDEN_CONFIRMADA,2025-07-29 10:13:49,"{""evento_id"": ""598"", ""tipo"": ""ORDEN_CONFIRMADA""}"
599,461,SLOT_RESERVADO,2025-06-10 05:38:36,"{""evento_id"": ""599"", ""tipo"": ""SLOT_RESERVADO""}"
600,891,ORDEN_CREADA,2025-04-30 08:34:07,"{""evento_id"": ""600"", ""tipo"": ""ORDEN_CREADA""}"
601,155,SLOT_RESERVADO,2025-05-28 17:10:49,"{""evento_id"": ""601"", ""tipo"": ""SLOT_RESERVADO""}"
602,12,ORDEN_CANCELADA,2025-09-07 23:52:31,"{""evento_id"": ""602"", ""tipo"": ""ORDEN_CANCELADA""}"
603,972,ORDEN_CONFIRMADA,2025-03-09 06:39:32,"{""evento_id"": ""603"", ""tipo"": ""ORDEN_CONFIRMADA""}"
604,435,VALIDACION_FISCAL,2025-12-02 03:19:15,"{""evento_id"": ""604"", ""tipo"": ""VALIDACION_FISCAL""}"
605,640,ORDEN_CANCELADA,2025-07-01 10:36:28,"{""evento_id"": ""605"", ""tipo"": ""ORDEN_CANCELADA""}"
