id,orden_id,numero_linea,sku_id,cantidad,precio_unitario,cantidad_recibida,fecha_recepcion
1519,304,4,13,67,410281.0,59,
1520,304,5,16,90,387928.77,76,
1521,305,1,46,84,204078.24,35,
1522,305,2,48,29,286014.06,10,
1523,305,3,10,26,488334.46,25,
1524,305,4,39,58,256203.07,58,
1525,305,5,30,87,305646.95,11,
1526,306,1,35,19,413879.48,11,
1527,306,2,22,46,313034.81,46,
1528,306,3,14,84,108758.55,8,
1529,306,4,13,33,422989.15,3,
1530,306,5,18,82,308940.88,66,
1531,307,1,9,61,77178.53,56,
1532,307,2,16,57,369207.21,51,
1533,307,3,19,34,321355.25,29,
1534,307,4,13,19,456731.55,17,
1535,307,5,4,65,158014.04,38,
1536,308,1,16,7,365971.43,3,
1537,308,2,40,16,231897.87,3,
1538,308,3,5,6,274150.22,0,
1539,308,4,39,97,391992.42,10,
1540,308,5,13,76,21913.73,35,
1541,309,1,14,10,230829.56,9,
1542,309,2,29,62,364289.92,2,
1543,309,3,44,50,111528.49,45,
1544,309,4,21,31,88260.1,23,
1545,309,5,29,18,345244.66,17,
1546,310,1,10,42,355968.74,6,
1547,310,2,50,43,113253.15,23,
1548,310,3,50,79,264794.51,26,
1549,310,4,22,82,497166.41,7,
1550,310,5,29,28,184858.4,21,
1551,311,1,45,40,279718.52,15,
1552,311,2,6,14,233898.24,10,
1553,311,3,6,73,273972.86,22,
1554,311,4,7,60,77173.34,48,
1555,311,5,30,96,390072.53,93,
1556,312,1,12,7,300934.75,7,
1557,312,2,45,14,238156.79,0,
1558,312,3,41,76,207455.37,18,
1559,312,4,20,27,384848.14,14,
1560,312,5,19,99,429134.42,3,
1561,313,1,8,23,393117.87,16,
1562,313,2,48,73,300288.53,5,
1563,313,3,22,59,365005.61,24,
1564,313,4,21,74,222137.73,67,
1565,313,5,35,6,3326.07,4,
1566,314,1,5,13,497345.01,8,
1567,314,2,41,42,348113.8,38,
1568,314,3,44,64,354650.53,10,
1569,314,4,37,92,328874.31,77,
1570,314,5,2,57,474602.29,57,
1571,315,1,12,67,349297.79,1,
1572,315,2,44,6,240610.69,2,
1573,315,3,3,42,358700.55,39,
1574,315,4,18,20,202410.5,4,
1575,315,5,9,100,139686.21,35,
1576,316,1,38,67,489967.74,26,
1577,316,2,6,79,62699.52,21,
1578,316,3,15,66,103140.95,57,
1579,316,4,8,66,395222.64,34,
1580,316,5,3,1,186263.96,0,
1581,317,1,47,99,301507.01,39,
1582,317,2,32,20,265137.65,10,
1583,317,3,1,32,177962.55,31,
1584,317,4,35,100,126460.66,20,
1585,317,5,6,65,146128.55,51,
1586,318,1,2,8,279018.62,0,
1587,318,2,42,40,125415.4,12,
1588,318,3,6,97,213470.13,60,
1589,318,4,23,54,333687.08,40,
1590,318,5,22,95,232398.19,50,
1591,319,1,20,69,206854.7,67,
1592,319,2,23,53,311415.13,40,
1593,319,3,9,17,376967.63,16,
1594,319,4,24,72,412810.65,27,
1595,319,5,28,6,444240.24,5,
1596,320,1,11,62,352591.16,44,
1597,320,2,15,8,319023.19,6,
1598,320,3,20,78,284650.05,14,
1599,320,4,44,1,80773.72,0,
1600,320,5,19,52,66124.8,28,
1601,321,1,17,85,183173.65,66,
1602,321,2,49,56,319106.09,28,
1603,321,3,43,35,247809.6,21,
1604,321,4,1,69,234241.12,3,
1605,321,5,32,8,382751.3,6,
1606,322,1,5,72,143272.73,55,
1607,322,2,15,34,429406.3,5,
1608,322,3,45,15,307845.71,7,
1609,322,4,37,21,386632.4,11,
1610,322,5,6,55,343291.86,37,
1611,323,1,46,68,448018.37,65,
1612,323,2,39,27,155268.64,21,
1613,323,3,6,58,105824.16,7,
1614,323,4,43,3,486885.75,1,
1615,323,5,35,97,221681.72,39,
1616,324,1,32,43,359366.17,40,
1617,324,2,11,12,180993.79,2,
1618,324,3,40,13,300036.87,3,
1619,324,4,49,17,440589.54,17,
1620,324,5,8,96,354735.41,81,
1621,325,1,22,82,47540.52,0,
1622,325,2,35,33,386208.63,16,
1623,325,3,4,83,16286.83,26,
1624,325,4,18,23,55322.56,6,
1625,325,5,14,88,277346.28,9,
1626,326,1,36,89,393775.63,61,
1627,326,2,39,10,78336.16,2,
1628,326,3,42,56,361531.31,0,
1629,326,4,49,68,119333.07,49,
1630,326,5,45,27,370499.59,18,
1631,327,1,30,29,177731.17,8,
1632,327,2,40,63,396887.58,36,
1633,327,3,41,51,234646.89,46,
1634,327,4,9,15,72597.49,7,
1635,327,5,26,47,373601.49,17,
1636,328,1,20,1,328053.14,0,
1637,328,2,31,57,478312.52,33,
1638,328,3,23,82,34971.69,42,
1639,328,4,12,67,432868.94,51,
1640,328,5,12,98,379185.46,42,
1641,329,1,17,13,149268.72,10,
1642,329,2,1,58,222508.96,0,
1643,329,3,43,16,86113.67,6,
1644,329,4,3,11,440386.0,6,
1645,329,5,17,69,345714.97,37,
1646,330,1,32,51,52008.73,33,
1647,330,2,6,27,260306.83,7,
1648,330,3,38,81,371559.45,31,
1649,330,4,23,32,377942.14,25,
1650,330,5,35,10,477110.32,8,
1651,331,1,16,53,248384.43,52,
1652,331,2,34,22,354540.07,12,
1653,331,3,32,71,398050.35,25,
1654,331,4,10,28,283410.48,11,
1655,331,5,14,41,101088.02,22,
1656,332,1,44,26,457503.71,25,
1657,332,2,8,63,282339.04,7,
1658,332,3,9,67,393763.12,58,
1659,332,4,31,60,454628.83,38,
1660,332,5,18,13,140391.18,12,
1661,333,1,43,42,243604.34,6,
1662,333,2,25,12,368241.05,7,
1663,333,3,37,53,494969.26,8,
1664,333,4,19,70,497485.45,63,
1665,333,5,13,76,5311.34,71,
1666,334,1,19,82,203133.8,78,
1667,334,2,8,76,186604.02,73,
1668,334,3,22,57,434355.15,16,
1669,334,4,38,8,412407.8,4,
1670,334,5,27,90,112646.0,37,
1671,335,1,12,45,421185.04,5,
1672,335,2,28,90,497899.1,49,
1673,335,3,22,29,486071.95,24,
1674,335,4,14,28,7928.33,7,
1675,335,5,44,58,347597.92,45,
1676,336,1,4,26,143467.21,6,
1677,336,2,48,96,8722.91,68,
1678,336,3,3,18,14543.96,13,
1679,336,4,45,61,16656.9,23,
1680,336,5,12,73,352628.54,73,
1681,337,1,44,80,271621.11,24,
1682,337,2,47,16,358528.93,14,
1683,337,3,17,10,473720.68,10,
1684,337,4,48,11,123383.19,0,
1685,337,5,38,19,344854.07,9,
1686,338,1,24,31,257184.46,12,
1687,338,2,21,97,37660.35,43,
1688,338,3,43,67,281985.18,42,
1689,338,4,42,79,314600.77,0,
1690,338,5,49,52,26824.33,45,
1691,339,1,17,66,245134.32,20,
1692,339,2,27,52,400737.48,10,
1693,339,3,39,31,288337.51,8,
1694,339,4,26,80,169185.58,62,
1695,339,5,49,12,382795.3,8,
1696,340,1,13,44,204236.42,10,
1697,340,2,35,73,119787.76,56,
1698,340,3,11,56,212550.34,35,
1699,340,4,9,8,10581.16,6,
1700,340,5,9,40,200515.43,35,
1701,341,1,43,7,169265.75,4,
1702,341,2,49,13,292825.78,13,
1703,341,3,41,71,450618.65,59,
1704,341,4,26,32,125948.84,5,
1705,341,5,3,73,426140.96,45,
1706,342,1,20,14,153984.57,0,
1707,342,2,12,79,30033.73,63,
1708,342,3,12,74,185960.15,11,
1709,342,4,10,40,21852.77,28,
1710,342,5,49,13,495059.3,13,
1711,343,1,8,95,41750.89,25,
1712,343,2,34,41,35337.98,23,
1713,343,3,37,81,149093.63,70,
1714,343,4,6,28,297665.31,14,
1715,343,5,48,55,309354.12,33,
1716,344,1,32,23,120789.61,1,
1717,344,2,46,28,346363.78,13,
1718,344,3,9,42,356482.8,4,
1719,344,4,15,35,30792.42,34,
1720,344,5,24,10,21025.73,9,
1721,345,1,15,99,134646.85,72,
1722,345,2,33,69,122266.07,38,
1723,345,3,34,44,200889.59,39,
1724,345,4,49,58,164456.47,25,
1725,345,5,40,8,221851.77,2,
1726,346,1,28,86,148307.73,73,
1727,346,2,3,11,11786.88,8,
1728,346,3,32,22,492892.4,13,
1729,346,4,34,26,397354.04,17,
1730,346,5,6,75,309237.49,66,
1731,347,1,2,52,40476.04,38,
1732,347,2,22,29,99429.46,9,
1733,347,3,37,71,150556.47,11,
1734,347,4,4,39,487381.81,9,
1735,347,5,27,21,218282.84,15,
1736,348,1,3,34,169027.39,31,
1737,348,2,20,52,470881.14,19,
1738,348,3,4,32,113414.5,15,
1739,348,4,14,56,205721.46,11,
1740,348,5,50,79,117796.25,5,
1741,349,1,15,90,234911.64,8,
1742,349,2,5,6,198881.65,4,
1743,349,3,9,51,331147.71,8,
1744,349,4,29,20,44407.0,20,
1745,349,5,16,55,346223.9,46,
1746,350,1,27,64,116059.12,2,
1747,350,2,38,19,353192.34,10,
1748,350,3,3,66,379993.4,15,
1749,350,4,35,35,290094.63,26,
1750,350,5,48,68,468832.73,47,
1751,351,1,20,74,212679.04,19,
1752,351,2,42,67,456246.21,12,
1753,351,3,27,19,479823.53,18,
1754,351,4,3,54,360284.36,26,
1755,351,5,7,47,382550.63,1,
1756,352,1,27,31,509.12,30,
1757,352,2,48,49,111036.49,20,
1758,352,3,43,6,216752.54,1,
1759,352,4,16,3,243688.65,0,
1760,352,5,46,86,443290.18,6,
1761,353,1,14,42,180798.29,13,
1762,353,2,2,50,77119.32,39,
1763,353,3,5,78,24748.79,57,
1764,353,4,40,24,109360.34,13,
1765,353,5,44,50,489463.64,29,
1766,354,1,34,49,206618.36,25,
1767,354,2,41,59,230139.33,58,
1768,354,3,7,62,89952.14,23,
1769,354,4,39,80,342778.4,48,
1770,354,5,46,51,362995.32,21,
1771,355,1,43,40,276844.53,15,
1772,355,2,48,70,488035.55,12,
1773,355,3,27,97,324641.61,21,
1774,355,4,44,44,127980.94,25,
1775,355,5,30,47,280813.93,40,
1776,356,1,33,36,257279.88,2,
1777,356,2,24,90,226058.37,54,
1778,356,3,4,5,72018.46,4,
1779,356,4,43,67,231973.83,55,
1780,356,5,8,27,472219.13,14,
1781,357,1,34,23,275458.11,9,
1782,357,2,41,56,353482.18,35,
1783,357,3,28,37,63570.23,14,
1784,357,4,22,42,458369.01,25,
1785,357,5,29,48,436464.88,19,
1786,358,1,36,53,285501.98,29,
1787,358,2,50,45,145613.12,44,
1788,358,3,7,47,230423.21,28,
1789,358,4,5,48,441630.08,3,
1790,358,5,27,14,379060.21,3,
1791,359,1,26,70,332971.57,47,
1792,359,2,9,21,400919.25,4,
1793,359,3,36,2,49062.62,0,
1794,359,4,27,37,119260.76,31,
1795,359,5,2,42,199062.48,7,
1796,360,1,49,23,76920.14,5,
1797,360,2,10,19,154643.73,17,
1798,360,3,22,27,214632.58,10,
1799,360,4,2,63,16579.98,25,
1800,360,5,8,34,438136.0,9,
1801,361,1,29,97,495294.44,83,
1802,361,2,31,20,204372.15,13,
1803,361,3,3,2,392571.09,2,
1804,361,4,35,84,1919.17,40,
1805,361,5,25,19,155967.57,10,
1806,362,1,21,31,489780.34,22,
1807,362,2,14,31,188898.47,2,
1808,362,3,46,95,471196.91,14,
1809,362,4,19,62,150884.26,5,
1810,362,5,39,65,484017.4,64,
1811,363,1,25,39,31874.75,12,
1812,363,2,32,32,99374.04,23,
1813,363,3,28,56,438528.9,41,
1814,363,4,49,13,484394.01,12,
1815,363,5,43,16,408110.0,3,
1816,364,1,13,75,269481.59,65,
1817,364,2,42,81,250387.93,62,
1818,364,3,19,87,218959.01,21,
1819,364,4,16,4,163831.2,2,
1820,364,5,38,80,17094.21,40,
1821,365,1,50,86,62372.95,9,
1822,365,2,48,47,73679.6,17,
1823,365,3,35,53,189084.24,44,
1824,365,4,14,76,278661.97,52,
1825,365,5,25,29,298987.25,24,
1826,366,1,23,63,294964.95,35,
1827,366,2,10,96,201090.15,75,
1828,366,3,11,33,251728.0,16,
1829,366,4,22,64,28582.3,54,
1830,366,5,5,92,214817.3,27,
1831,367,1,34,90,333755.77,15,
1832,367,2,5,76,125854.6,22,
1833,367,3,38,4,16079.47,3,
1834,367,4,31,11,465578.5,5,
1835,367,5,14,63,160530.94,22,
1836,368,1,16,81,172546.51,73,
1837,368,2,11,82,320416.09,3,
1838,368,3,5,48,366747.82,24,
1839,368,4,33,94,479127.11,73,
1840,368,5,35,62,106380.62,31,
1841,369,1,19,17,402044.41,0,
1842,369,2,28,95,147866.02,86,
1843,369,3,11,54,63882.27,22,
1844,369,4,44,51,425169.22,4,
1845,369,5,35,94,374359.27,50,
1846,370,1,28,31,284073.87,23,
1847,370,2,43,81,21333.75,60,
1848,370,3,18,15,91860.74,3,
1849,370,4,50,70,220735.63,0,
1850,370,5,9,8,483581.88,2,
1851,371,1,31,21,124481.46,5,
1852,371,2,43,79,432484.99,75,
1853,371,3,44,77,468309.72,73,
1854,371,4,30,75,257270.22,27,
1855,371,5,10,62,262365.54,35,
1856,372,1,15,4,411695.57,1,
1857,372,2,12,67,484468.79,49,
1858,372,3,7,78,434760.38,61,
1859,372,4,28,24,456604.61,11,
1860,372,5,15,33,252785.64,4,
1861,373,1,25,36,350904.8,22,
1862,373,2,32,58,354974.28,40,
1863,373,3,49,8,369434.04,5,
1864,373,4,5,73,262465.83,70,
1865,373,5,41,54,344271.59,42,
1866,374,1,1,79,372119.54,19,
1867,374,2,32,11,334140.22,4,
1868,374,3,40,6,220632.46,2,
1869,374,4,40,50,152987.35,41,
1870,374,5,14,19,120958.34,9,
1871,375,1,27,99,142263.6,70,
1872,375,2,23,43,268943.71,18,
1873,375,3,30,33,287065.63,11,
1874,375,4,49,53,262693.4,12,
1875,375,5,48,31,99563.53,5,
1876,376,1,37,30,13666.52,17,
1877,376,2,6,74,11210.4,69,
1878,376,3,1,83,143107.94,72,
1879,376,4,31,8,167482.31,8,
1880,376,5,27,94,499802.36,6,
1881,377,1,15,19,11384.04,15,
1882,377,2,33,86,199539.32,56,
1883,377,3,24,10,12178.29,9,
1884,377,4,13,56,251153.13,47,
1885,377,5,2,10,235504.86,2,
1886,378,1,47,25,13539.29,3,
1887,378,2,19,21,398460.95,3,
1888,378,3,21,18,130552.09,17,
1889,378,4,12,34,144425.44,17,
1890,378,5,44,25,326467.45,8,
1891,379,1,40,42,128737.84,27,
1892,379,2,17,13,128847.2,4,
1893,379,3,25,55,275169.48,55,
1894,379,4,45,64,295447.27,39,
1895,379,5,17,86,356611.93,49,
1896,380,1,7,45,23042.52,16,
1897,380,2,21,46,168972.18,26,
1898,380,3,36,90,477070.09,2,
1899,380,4,5,15,139107.5,1,
1900,380,5,15,35,275919.87,30,
1901,381,1,18,77,350767.88,72,
1902,381,2,8,31,121871.64,25,
1903,381,3,19,34,287193.23,20,
1904,381,4,20,72,28236.2,53,
1905,381,5,32,26,409067.06,1,
1906,382,1,47,66,398285.39,66,
1907,382,2,3,99,393163.91,45,
1908,382,3,23,92,220038.96,54,
1909,382,4,5,100,442961.53,14,
1910,382,5,21,87,143963.88,58,
1911,383,1,4,90,426106.32,4,
1912,383,2,22,93,384907.94,15,
1913,383,3,16,50,485223.88,39,
1914,383,4,27,60,477461.55,2,
1915,383,5,7,27,274207.46,24,
1916,384,1,23,47,395599.93,17,
1917,384,2,25,68,439879.75,20,
1918,384,3,23,81,385718.08,75,
1919,384,4,2,84,98769.0,36,
1920,384,5,5,8,329227.5,2,
1921,385,1,18,1,473122.63,1,
1922,385,2,49,13,76107.91,6,
1923,385,3,7,80,216376.49,35,
1924,385,4,37,68,101561.83,53,
1925,385,5,40,44,172001.77,35,
1926,386,1,13,17,249312.5,9,
1927,386,2,45,26,381848.97,11,
1928,386,3,38,15,93300.22,0,
1929,386,4,35,9,106655.98,9,
1930,386,5,45,8,154355.8,7,
1931,387,1,10,21,278951.31,2,
1932,387,2,10,17,77008.41,12,
1933,387,3,42,1,224955.12,1,
1934,387,4,9,86,327920.87,80,
1935,387,5,20,39,176947.23,17,
1936,388,1,33,32,253440.65,19,
1937,388,2,7,97,136886.18,22,
1938,388,3,2,49,300257.43,23,
1939,388,4,18,27,56800.49,2,
1940,388,5,28,66,253041.03,2,
1941,389,1,38,88,490217.08,2,
1942,389,2,39,64,495023.03,42,
1943,389,3,42,66,393464.92,64,
1944,389,4,40,91,136156.77,6,
1945,389,5,18,27,485041.13,24,
1946,390,1,43,21,491660.75,11,
1947,390,2,30,28,152166.95,14,
1948,390,3,22,16,492324.28,16,
1949,390,4,29,36,345099.13,10,
1950,390,5,32,99,252785.79,82,
1951,391,1,7,33,3366.56,27,
1952,391,2,4,61,171696.7,58,
1953,391,3,41,48,250790.93,22,
1954,391,4,33,77,263257.98,3,
1955,391,5,10,67,240323.4,41,
1956,392,1,22,81,253235.19,8,
1957,392,2,20,77,381283.68,14,
1958,392,3,27,24,106225.32,20,
1959,392,4,9,54,271684.73,3,
1960,392,5,27,19,441339.43,15,
1961,393,1,8,46,427134.09,20,
1962,393,2,48,85,440340.56,56,
1963,393,3,17,64,74890.57,23,
1964,393,4,19,25,287226.46,23,
1965,393,5,41,56,467439.08,37,
1966,394,1,38,32,460789.98,19,
1967,394,2,44,77,92660.7,50,
1968,394,3,49,76,471792.99,0,
1969,394,4,18,79,292624.11,15,
1970,394,5,17,25,220365.96,15,
1971,395,1,29,20,376848.02,10,
1972,395,2,6,20,333369.97,3,
1973,395,3,21,60,204383.74,38,
1974,395,4,3,42,182289.23,17,
1975,395,5,15,10,238574.29,9,
1976,396,1,29,29,268847.92,9,
1977,396,2,15,1,298507.81,0,
1978,396,3,3,24,323320.21,24,
1979,396,4,31,19,364851.22,6,
1980,396,5,27,66,124714.74,43,
1981,397,1,3,68,55370.06,66,
1982,397,2,34,37,84382.34,0,
1983,397,3,24,88,181443.36,35,
1984,397,4,24,88,266361.94,72,
1985,397,5,18,37,459541.64,2,
1986,398,1,20,25,58470.59,6,
1987,398,2,13,44,328519.17,13,
1988,398,3,46,21,473919.13,17,
1989,398,4,26,68,402276.78,0,
1990,398,5,10,28,493948.34,20,
1991,399,1,8,10,72267.48,9,
1992,399,2,31,52,288569.31,21,
1993,399,3,24,75,472150.05,73,
1994,399,4,25,11,197554.84,0,
1995,399,5,28,81,484585.23,78,
1996,400,1,47,23,401191.67,14,
1997,400,2,42,29,322337.68,26,
1998,400,3,28,34,39723.67,29,
1999,400,4,9,22,318381.4,12,
2000,400,5,3,91,10811.65,59,
2001,401,1,25,32,160985.68,3,
2002,401,2,34,79,414033.35,7,
2003,401,3,1,25,163049.18,3,
2004,401,4,48,94,275495.77,8,
2005,401,5,28,18,289507.28,11,
2006,402,1,9,55,262182.04,41,
2007,402,2,30,25,214188.01,5,
2008,402,3,29,95,432168.78,81,
2009,402,4,4,16,319184.26,7,
2010,402,5,6,73,389023.76,55,
2011,403,1,48,27,105015.45,18,
2012,403,2,26,47,473308.91,14,
2013,403,3,28,7,488533.62,6,
2014,403,4,50,17,246348.85,0,
2015,403,5,1,78,380879.91,5,
2016,404,1,19,80,391008.9,17,
2017,404,2,15,41,495579.47,6,
2018,404,3,26,95,491025.27,80,
2019,404,4,23,32,271624.62,16,
2020,404,5,41,66,73814.63,41,
2021,405,1,21,83,147774.93,69,
2022,405,2,33,1,400568.25,1,
2023,405,3,14,64,476936.6,16,
2024,405,4,44,55,89525.95,10,
2025,405,5,37,20,226772.52,13,
2026,406,1,16,12,444126.39,1,
2027,406,2,9,42,259244.36,39,
2028,406,3,42,89,250461.08,50,
2029,406,4,4,34,314339.59,17,
2030,406,5,4,48,334721.9,35,
2031,407,1,24,16,361906.28,10,
2032,407,2,25,57,419075.62,38,
2033,407,3,38,9,479028.03,4,
2034,407,4,25,18,20743.94,10,
2035,407,5,8,22,65143.56,21,
2036,408,1,29,69,153580.69,8,
2037,408,2,49,3,261978.87,1,
2038,408,3,47,21,418328.81,17,
2039,408,4,26,95,457189.88,60,
2040,408,5,37,95,205955.03,46,
2041,409,1,3,2,77050.7,0,
2042,409,2,44,47,327148.8,1,
2043,409,3,26,10,136417.73,9,
2044,409,4,9,18,290661.04,9,
2045,409,5,41,36,129315.6,2,
2046,410,1,19,29,101097.87,26,
2047,410,2,28,22,219497.32,13,
2048,410,3,47,80,448458.4,63,
2049,410,4,40,28,33352.0,21,
2050,410,5,29,38,78121.48,16,
2051,411,1,14,59,373774.18,35,
2052,411,2,27,84,416224.73,38,
2053,411,3,36,86,22968.82,65,
2054,411,4,23,83,343151.97,43,
2055,411,5,10,45,230700.05,11,
2056,412,1,32,17,47721.15,6,
2057,412,2,5,50,498987.16,23,
2058,412,3,43,38,298717.29,7,
2059,412,4,33,47,472678.3,0,
2060,412,5,14,69,124618.37,67,
2061,413,1,41,67,432213.21,12,
2062,413,2,49,2,50594.29,1,
2063,413,3,44,32,443718.14,24,
2064,413,4,3,69,38166.74,8,
2065,413,5,6,18,200087.33,1,
2066,414,1,26,80,27431.0,16,
2067,414,2,33,68,371315.77,7,
2068,414,3,48,42,62836.91,32,
2069,414,4,15,12,318478.96,4,
2070,414,5,32,55,151090.46,46,
2071,415,1,19,97,344970.22,32,
2072,415,2,32,45,157341.23,30,
2073,415,3,13,64,318862.34,58,
2074,415,4,14,70,452373.31,6,
2075,415,5,30,35,473653.59,8,
2076,416,1,45,63,36254.77,49,
2077,416,2,47,77,430440.12,18,
2078,416,3,28,92,260151.6,55,
2079,416,4,45,27,144622.88,25,
2080,416,5,8,24,431837.04,21,
2081,417,1,37,8,163799.05,3,
2082,417,2,20,93,194145.14,64,
2083,417,3,36,73,136662.78,18,
2084,417,4,33,60,397818.76,33,
2085,417,5,2,63,32011.05,3,
2086,418,1,10,34,449075.18,12,
2087,418,2,12,14,195491.24,7,
2088,418,3,21,45,91220.63,7,
2089,418,4,42,15,179180.14,3,
2090,418,5,15,24,165180.03,18,
2091,419,1,31,62,438121.7,58,
2092,419,2,17,20,150835.37,5,
2093,419,3,18,93,38381.72,93,
2094,419,4,40,58,81866.94,35,
2095,419,5,44,15,199106.53,13,
2096,420,1,46,86,249118.22,75,
2097,420,2,39,54,249171.36,17,
2098,420,3,7,60,260451.38,9,
2099,420,4,7,96,421122.41,76,
2100,420,5,27,20,279552.91,15,
2101,421,1,23,37,411941.73,19,
2102,421,2,49,78,477041.04,40,
2103,421,3,23,3,210467.01,2,
2104,421,4,43,85,99691.49,28,
2105,421,5,49,92,174752.74,71,
2106,422,1,21,72,443881.01,26,
2107,422,2,2,51,335921.17,20,
2108,422,3,31,3,369957.18,0,
2109,422,4,47,94,243131.32,34,
2110,422,5,12,48,428910.97,16,
2111,423,1,1,11,209508.41,8,
2112,423,2,25,41,139832.28,12,
2113,423,3,4,30,245510.87,20,
2114,423,4,18,26,228981.33,23,
2115,423,5,9,73,56515.88,38,
2116,424,1,17,29,286456.7,6,
2117,424,2,33,96,395474.64,88,
2118,424,3,23,6,182529.85,0,
2119,424,4,2,14,248412.1,14,
2120,424,5,17,96,200540.3,91,
2121,425,1,29,36,458856.2,24,
2122,425,2,49,85,86542.9,39,
2123,425,3,20,49,3686.41,14,
2124,425,4,9,93,379800.44,24,
2125,425,5,32,95,476775.92,8,
2126,426,1,48,40,201493.69,38,
2127,426,2,28,34,463438.62,28,
2128,426,3,20,33,76168.47,17,
2129,426,4,9,48,257969.26,31,
2130,426,5,18,93,442972.93,78,
2131,427,1,20,69,4688.75,14,
2132,427,2,3,31,448544.87,11,
2133,427,3,16,6,242971.06,1,
2134,427,4,21,5,295894.4,1,
2135,427,5,35,3,226213.73,0,
2136,428,1,24,15,155170.67,7,
2137,428,2,17,98,229817.74,14,
2138,428,3,40,81,494648.46,71,
2139,428,4,45,18,259831.87,16,
2140,428,5,40,3,412046.26,1,
2141,429,1,26,63,498490.81,28,
2142,429,2,33,64,483824.27,52,
2143,429,3,20,49,55816.34,4,
2144,429,4,11,46,227815.14,15,
2145,429,5,20,98,92193.69,63,
2146,430,1,48,42,478783.88,37,
2147,430,2,18,19,337449.25,7,
2148,430,3,15,72,127460.87,13,
2149,430,4,14,28,181836.61,3,
2150,430,5,10,97,291516.62,7,
2151,431,1,30,36,340750.6,13,
2152,431,2,21,86,83615.99,75,
2153,431,3,28,75,348975.41,8,
2154,431,4,7,73,36528.21,52,
2155,431,5,7,56,235719.81,10,
2156,432,1,36,84,491784.77,81,
2157,432,2,15,31,408505.66,21,
2158,432,3,33,56,492865.58,36,
2159,432,4,46,50,314812.03,19,
2160,432,5,6,97,34457.32,78,
2161,433,1,27,2,77614.48,0,
2162,433,2,31,67,494934.64,31,
2163,433,3,34,33,321471.22,3,
2164,433,4,22,1,121867.0,1,
2165,433,5,27,61,433502.85,61,
2166,434,1,29,100,364094.92,74,
2167,434,2,46,73,272915.39,5,
2168,434,3,19,8,493812.21,2,
2169,434,4,28,90,333338.92,46,
2170,434,5,15,62,122135.76,41,
2171,435,1,32,20,135251.73,16,
2172,435,2,7,31,62715.97,23,
2173,435,3,5,52,115184.7,16,
2174,435,4,4,98,79107.03,13,
2175,435,5,45,5,166975.52,0,
2176,436,1,31,82,310674.32,32,
2177,436,2,49,97,199133.69,48,
2178,436,3,17,88,210684.95,64,
2179,436,4,21,60,311425.73,7,
2180,436,5,19,11,307847.56,0,
2181,437,1,45,39,432367.32,35,
2182,437,2,23,22,87083.71,17,
2183,437,3,20,31,133653.65,18,
2184,437,4,39,84,487938.63,62,
2185,437,5,34,61,436311.85,46,
2186,438,1,2,100,338061.6,16,
2187,438,2,25,24,251200.09,0,
2188,438,3,9,18,409101.3,17,
2189,438,4,6,3,26010.02,0,
2190,438,5,11,52,228380.86,13,
2191,439,1,33,3,66911.33,0,
2192,439,2,40,2,282641.8,0,
2193,439,3,46,59,287085.72,17,
2194,439,4,22,47,135609.45,3,
2195,439,5,4,37,372425.26,11,
2196,440,1,8,26,260281.32,0,
2197,440,2,3,54,156169.96,39,
2198,440,3,7,99,137541.62,3,
2199,440,4,38,67,377799.34,3,
2200,440,5,3,91,238886.97,36,
2201,441,1,50,68,426400.32,13,
2202,441,2,17,51,472409.14,9,
2203,441,3,37,29,284656.45,11,
2204,441,4,29,96,44707.38,83,
2205,441,5,16,90,356406.76,41,
2206,442,1,15,48,344606.73,19,
2207,442,2,33,36,399784.31,34,
2208,442,3,10,8,234661.39,5,
2209,442,4,18,51,69674.0,14,
2210,442,5,13,42,405388.7,13,
2211,443,1,35,61,436157.13,53,
2212,443,2,38,50,111923.57,16,
2213,443,3,3,30,312072.53,7,
2214,443,4,23,75,186471.67,43,
2215,443,5,31,69,148561.42,9,
2216,444,1,30,28,382473.79,14,
2217,444,2,9,54,378786.02,12,
2218,444,3,43,5,468228.11,3,
2219,444,4,48,31,301454.66,14,
2220,444,5,14,52,330562.09,5,
2221,445,1,24,75,150456.19,55,
2222,445,2,49,51,438287.38,29,
2223,445,3,18,79,312404.09,62,
2224,445,4,8,70,65621.69,28,
2225,445,5,50,43,495777.69,0,
2226,446,1,3,56,74360.1,8,
2227,446,2,10,28,266228.42,17,
2228,446,3,35,13,153904.48,5,
2229,446,4,2,67,25798.16,9,
2230,446,5,45,57,287955.9,8,
2231,447,1,43,39,27177.33,29,
2232,447,2,33,50,41730.3,45,
2233,447,3,14,8,9507.41,0,
2234,447,4,41,75,163853.3,60,
2235,447,5,44,66,152096.6,57,
2236,448,1,19,18,318374.52,18,
2237,448,2,14,36,292720.92,16,
2238,448,3,7,9,105686.89,2,
2239,448,4,43,21,318351.7,2,
2240,448,5,47,64,203809.68,20,
2241,449,1,42,92,279165.99,13,
2242,449,2,7,93,75025.73,0,
2243,449,3,47,94,257071.36,12,
2244,449,4,13,37,482425.98,23,
2245,449,5,7,30,347126.7,25,
2246,450,1,44,39,363586.85,14,
2247,450,2,33,45,366290.75,39,
2248,450,3,46,7,432537.78,4,
2249,450,4,29,91,407282.91,36,
2250,450,5,23,18,347080.79,7,
2251,451,1,35,25,384169.51,24,
2252,451,2,29,31,371418.65,15,
